"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Aydemir F.B.; Giorgini P.; Mylopoulos J.; Dalpiaz F.","Aydemir, Fatma Başak (55880322200); Giorgini, Paolo (6603873210); Mylopoulos, John (7005652259); Dalpiaz, Fabiano (24400635100)","55880322200; 6603873210; 7005652259; 24400635100","Exploring alternative designs for sociotechnical systems","2014","Proceedings - International Conference on Research Challenges in Information Science","","","6861037","","","","8","10.1109/RCIS.2014.6861037","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906762142&doi=10.1109%2fRCIS.2014.6861037&partnerID=40&md5=565ef164c70e5521cf83a44583547f72","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84906762142"
"Bessai K.; Youcef S.; Oulamara A.; Godart C.","Bessai, Kahina (26649796800); Youcef, Samir (20434939700); Oulamara, Ammar (8959378600); Godart, Claude (7005233014)","26649796800; 20434939700; 8959378600; 7005233014","Bi-criteria strategies for business processes scheduling in cloud environments with fairness metrics","2013","Proceedings - International Conference on Research Challenges in Information Science","","","6577701","","","","14","10.1109/RCIS.2013.6577701","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884161265&doi=10.1109%2fRCIS.2013.6577701&partnerID=40&md5=7d7d5e83c9a41d2b8d44f57fb76c28ec","Conference paper","Final","","Scopus","2-s2.0-84884161265"
"Brichni M.; Gzara L.; Dupuy-Chessa S.; Jeannet C.","Brichni, Manel (56342160100); Gzara, Lilia (55933114500); Dupuy-Chessa, Sophie (23469124400); Jeannet, Corinne (56342566800)","56342160100; 55933114500; 23469124400; 56342566800","A user centred approach to represent expert knowledge: A case study at STMicroelectronics","2014","Proceedings - International Conference on Research Challenges in Information Science","","","6861077","","","","0","10.1109/RCIS.2014.6861077","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906762144&doi=10.1109%2fRCIS.2014.6861077&partnerID=40&md5=cf6cf398eef7e2ebae271a5e30dae71d","Conference paper","Final","","Scopus","2-s2.0-84906762144"
"Rosec O.","Rosec, Olivier (6505920185)","6505920185","Model driven development of a generic data control engine: An industrial experience: Short paper","2013","Proceedings - International Conference on Research Challenges in Information Science","","","6577684","","","","0","10.1109/RCIS.2013.6577684","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884156078&doi=10.1109%2fRCIS.2013.6577684&partnerID=40&md5=a9d969c706639b136138d4f2d523d7a4","Conference paper","Final","","Scopus","2-s2.0-84884156078"
"Azmeh Z.; Mirbel I.; El Jiani L.","Azmeh, Zeina (25960653900); Mirbel, Isabelle (56114143600); El Jiani, Laila (56342096100)","25960653900; 56114143600; 56342096100","A tool to improve requirements review in collaborative software development platforms","2014","Proceedings - International Conference on Research Challenges in Information Science","","","6861057","","","","2","10.1109/RCIS.2014.6861057","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906766588&doi=10.1109%2fRCIS.2014.6861057&partnerID=40&md5=0c0292425c8f9a32ef1041a083575370","Conference paper","Final","","Scopus","2-s2.0-84906766588"
"Sadi M.H.; Yu E.","Sadi, Mahsa Hasani (35249064800); Yu, Eric (7202680853)","35249064800; 7202680853","Analyzing the evolution of software development: From creative chaos to software ecosystems","2014","Proceedings - International Conference on Research Challenges in Information Science","","","6861055","","","","13","10.1109/RCIS.2014.6861055","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906773400&doi=10.1109%2fRCIS.2014.6861055&partnerID=40&md5=527f292830051459cd8459a3755fb441","Conference paper","Final","","Scopus","2-s2.0-84906773400"
"Albano A.; Guillaume J.-L.; Le Grand B.","Albano, Alice (55218250700); Guillaume, Jean-Loup (7103207119); Le Grand, Benedicte (24476161300)","55218250700; 7103207119; 24476161300","On the use of intrinsic time scale for dynamic community detection and visualization in social networks","2014","Proceedings - International Conference on Research Challenges in Information Science","","","6861033","","","","5","10.1109/RCIS.2014.6861033","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906751577&doi=10.1109%2fRCIS.2014.6861033&partnerID=40&md5=a41f99502fff993d9f7982f5bf47d17a","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84906751577"
"Martín-Rodilla P.; Panach J.I.; Pastor O.","Martín-Rodilla, Patricia (55336284900); Panach, José Ignacio (15122711200); Pastor, Oscar (6701438651)","55336284900; 15122711200; 6701438651","User interface design guidelines for rich applications in the context of cultural heritage data","2014","Proceedings - International Conference on Research Challenges in Information Science","","","6861049","","","","6","10.1109/RCIS.2014.6861049","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906751576&doi=10.1109%2fRCIS.2014.6861049&partnerID=40&md5=bd6df55106d9ab7b62256ce1f70edefd","Conference paper","Final","","Scopus","2-s2.0-84906751576"
"Misirli A.T.; Verner J.; Markkula J.; Oivo M.","Misirli, Ayse Tosun (26649652100); Verner, June (56217137100); Markkula, Jouni (8869770900); Oivo, Markku (6603040928)","26649652100; 56217137100; 8869770900; 6603040928","A survey on project factors that motivate Finnish software engineers","2014","Proceedings - International Conference on Research Challenges in Information Science","","","6861052","","","","5","10.1109/RCIS.2014.6861052","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906773401&doi=10.1109%2fRCIS.2014.6861052&partnerID=40&md5=8492023951c9789f43e4fc6c50ac644a","Conference paper","Final","","Scopus","2-s2.0-84906773401"
"Plataniotis G.; Proper H.A.; De Kinderen S.","Plataniotis, Georgios (55551284500); Proper, Henderik A. (6701750449); De Kinderen, Sybren (24400536400)","55551284500; 6701750449; 24400536400","A computational approach for design rationalization in Enterprise Architecture","2014","Proceedings - International Conference on Research Challenges in Information Science","","","6861090","","","","2","10.1109/RCIS.2014.6861090","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906773408&doi=10.1109%2fRCIS.2014.6861090&partnerID=40&md5=4ccb6168a85ecc14ce128f5afc865588","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84906773408"
"Collard P.; Segretier W.","Collard, Philippe (7005504879); Segretier, Wilfried (55369940300)","7005504879; 55369940300","How can imitation counterbalance innovation? An ABM Bass model for competing products","2014","Proceedings - International Conference on Research Challenges in Information Science","","","6861087","","","","0","10.1109/RCIS.2014.6861087","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906773409&doi=10.1109%2fRCIS.2014.6861087&partnerID=40&md5=d3557c75af2ec4732c9a09d3fe70e223","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84906773409"
"Cabrera O.; Franch X.; Marco J.","Cabrera, Oscar (55336482200); Franch, Xavier (6603081752); Marco, Jordi (8332219900)","55336482200; 6603081752; 8332219900","A context ontology for service provisioning and consumption","2014","Proceedings - International Conference on Research Challenges in Information Science","","","6861079","","","","9","10.1109/RCIS.2014.6861079","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906751572&doi=10.1109%2fRCIS.2014.6861079&partnerID=40&md5=08e81e7bf62008fb8abac8a4c63736ca","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84906751572"
"Masmoudi H.; Boughzala I.","Masmoudi, Hela (24476311800); Boughzala, Imed (24536879800)","24476311800; 24536879800","A case study for understanding the organization of distributed problem-solving within the Mozilla's community: Poster paper","2013","Proceedings - International Conference on Research Challenges in Information Science","","","6577739","","","","0","10.1109/RCIS.2013.6577739","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884146270&doi=10.1109%2fRCIS.2013.6577739&partnerID=40&md5=a908670c7233ad68a4b848f290afe881","Conference paper","Final","","Scopus","2-s2.0-84884146270"
"Ramon O.S.; Vanderdonckt J.; Molina J.G.","Ramon, Oscar Sanchez (36661477700); Vanderdonckt, Jean (6603880517); Molina, Jesus Garcia (15125412100)","36661477700; 6603880517; 15125412100","Re-engineering graphical user interfaces from their resource files with UsiResourcer","2013","Proceedings - International Conference on Research Challenges in Information Science","","","6577696","","","","5","10.1109/RCIS.2013.6577696","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884135526&doi=10.1109%2fRCIS.2013.6577696&partnerID=40&md5=d283a40866e79d63f570af0fac4b7cba","Conference paper","Final","","Scopus","2-s2.0-84884135526"
"Viscusi G.; Cabitza F.; Maurino A.; Stella F.","Viscusi, Gianluigi (55979811900); Cabitza, Federico (16199544700); Maurino, Andrea (22433645700); Stella, Fabio (56215224600)","55979811900; 16199544700; 22433645700; 56215224600","Determining factors in ICT adoption by MSME's in agriculture clusters: An exploratory case study","2013","Proceedings - International Conference on Research Challenges in Information Science","","","6577707","","","","1","10.1109/RCIS.2013.6577707","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884145560&doi=10.1109%2fRCIS.2013.6577707&partnerID=40&md5=0194403a78099d64f889082927fdbafc","Conference paper","Final","","Scopus","2-s2.0-84884145560"
"Bouhini C.; Géry M.; Largeron C.","Bouhini, Chahrazed (37017284800); Géry, Mathias (23392308000); Largeron, Christine (22333939100)","37017284800; 23392308000; 22333939100","Integrating user's profile in the query model for Social Information Retrieval","2014","Proceedings - International Conference on Research Challenges in Information Science","","","6861091","","","","3","10.1109/RCIS.2014.6861091","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906773410&doi=10.1109%2fRCIS.2014.6861091&partnerID=40&md5=215e8328457bf9d595e6bbd788000f9a","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84906773410"
"Collard M.; Bajec M.; Deneckère R.","Collard, Martine (25633693300); Bajec, Marko (6506526259); Deneckère, Rébecca (55879431700)","25633693300; 6506526259; 55879431700","Preface","2014","Proceedings - International Conference on Research Challenges in Information Science","","","6861026","","","","0","10.1109/RCIS.2014.6861026","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906773411&doi=10.1109%2fRCIS.2014.6861026&partnerID=40&md5=a73a69ce2c0848bd16db067b45e5ab63","Editorial","Final","","Scopus","2-s2.0-84906773411"
"Muriithi P.","Muriithi, Petronilla (55855120400)","55855120400","Computer mediated collaboration among the academic research community: A case study of Kenya: Doctoral consortium paper","2013","Proceedings - International Conference on Research Challenges in Information Science","","","6577731","","","","1","10.1109/RCIS.2013.6577731","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884144473&doi=10.1109%2fRCIS.2013.6577731&partnerID=40&md5=fafc027f23f4154f7f1c0069bd3f7a94","Conference paper","Final","","Scopus","2-s2.0-84884144473"
"","","","7th International Conference on Research Challenges in Information Science, RCIS 2013 - Conference Proceedings","2013","Proceedings - International Conference on Research Challenges in Information Science","","","","","","598","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884151725&partnerID=40&md5=5c16e6735e193b0537c6215ec5df8f53","Conference review","Final","","Scopus","2-s2.0-84884151725"
"Dkaki T.; Mothe J.","Dkaki, Taoufiq (6506263581); Mothe, Josiane (6601969978)","6506263581; 6601969978","An energy-based model to optimize cluster visualization","2014","Proceedings - International Conference on Research Challenges in Information Science","","","6861028","","","","5","10.1109/RCIS.2014.6861028","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906773412&doi=10.1109%2fRCIS.2014.6861028&partnerID=40&md5=35415c1b9c2a1311b05cb1d764824943","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84906773412"
"Ali R.; Jiang N.; Jeary S.; Phalp K.","Ali, Raian (56038311800); Jiang, Nan (56038315600); Jeary, Sherry (25936250100); Phalp, Keith (6603046847)","56038311800; 56038315600; 25936250100; 6603046847","Consideration in software-mediated social interaction","2014","Proceedings - International Conference on Research Challenges in Information Science","","","6861038","","","","1","10.1109/RCIS.2014.6861038","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906773418&doi=10.1109%2fRCIS.2014.6861038&partnerID=40&md5=16d7f23dec1aae6de95150e5e1097283","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84906773418"
"Sochor T.","Sochor, Tomas (36022904200)","36022904200","Overview of e-mail SPAM elimination and its efficiency","2014","Proceedings - International Conference on Research Challenges in Information Science","","","6861043","","","","2","10.1109/RCIS.2014.6861043","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906773417&doi=10.1109%2fRCIS.2014.6861043&partnerID=40&md5=4e6508360815e4684ed35902ddbb14b5","Conference paper","Final","","Scopus","2-s2.0-84906773417"
"Ouhajjou N.; Loibl W.; Palensky P.; Anjomshoaa A.; Fenz S.; Tjoa A.M.","Ouhajjou, Najd (56028640100); Loibl, Wolfgang (6603475726); Palensky, Peter (8517464000); Anjomshoaa, Amin (54980008800); Fenz, Stefan (8925433600); Tjoa, A. Min (6701811086)","56028640100; 6603475726; 8517464000; 54980008800; 8925433600; 6701811086","Robustness against data availability problems in urban energy planning support software","2014","Proceedings - International Conference on Research Challenges in Information Science","","","6861089","","","","1","10.1109/RCIS.2014.6861089","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906766681&doi=10.1109%2fRCIS.2014.6861089&partnerID=40&md5=4a435bbe6795e36dd8f4db9b5ed490ff","Conference paper","Final","","Scopus","2-s2.0-84906766681"
"Schaaf M.","Schaaf, Marc (49964313700)","49964313700","Event processing with dynamically changing focus: Doctoral consortium paper","2013","Proceedings - International Conference on Research Challenges in Information Science","","","6577727","","","","2","10.1109/RCIS.2013.6577727","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884135894&doi=10.1109%2fRCIS.2013.6577727&partnerID=40&md5=592548c326d308d57707be36f5388a21","Conference paper","Final","","Scopus","2-s2.0-84884135894"
"Oriol M.; Franco-Bedoya O.; Franch X.; Marco J.","Oriol, Marc (53880191200); Franco-Bedoya, Oscar (56342148300); Franch, Xavier (6603081752); Marco, Jordi (8332219900)","53880191200; 56342148300; 6603081752; 8332219900","Assessing open source communities' health using Service Oriented Computing concepts","2014","Proceedings - International Conference on Research Challenges in Information Science","","","6861064","","","","5","10.1109/RCIS.2014.6861064","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906762124&doi=10.1109%2fRCIS.2014.6861064&partnerID=40&md5=c2da76505788be0303430df16fe0c10a","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84906762124"
"","","","2014 IEEE 8th International Conference on Research Challenges in Information Science, IEEE RCIS 2014","2014","Proceedings - International Conference on Research Challenges in Information Science","","","","","","586","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906762128&partnerID=40&md5=162328f99926dd56227070488925c079","Conference review","Final","","Scopus","2-s2.0-84906762128"
"Weyns K.; Host M.","Weyns, Kim (22735332000); Host, Martin (6602902996)","22735332000; 6602902996","Service level agreements in Municipal IT dependability management","2013","Proceedings - International Conference on Research Challenges in Information Science","","","6577718","","","","2","10.1109/RCIS.2013.6577718","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884157545&doi=10.1109%2fRCIS.2013.6577718&partnerID=40&md5=98aa2a9e3dcd9851cc1ceb864e200dfe","Conference paper","Final","","Scopus","2-s2.0-84884157545"
"Leotta M.; Ricca F.; Torchiano M.; Reggio G.","Leotta, Maurizio (37104276100); Ricca, Filippo (24822686600); Torchiano, Marco (6602571197); Reggio, Gianna (6603913842)","37104276100; 24822686600; 6602571197; 6603913842","Empirical evaluation of uml-based model-driven techniques: Poster paper","2013","Proceedings - International Conference on Research Challenges in Information Science","","","6577735","","","","0","10.1109/RCIS.2013.6577735","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884130248&doi=10.1109%2fRCIS.2013.6577735&partnerID=40&md5=d86c96e31fd3c0b79ebfa24536878ff9","Conference paper","Final","","Scopus","2-s2.0-84884130248"
"Noack T.; Schmitt I.","Noack, Tino (48761851000); Schmitt, Ingo (7003630750)","48761851000; 7003630750","Monitoring mobile cyber-physical systems by means of a knowledge discovery cycle","2013","Proceedings - International Conference on Research Challenges in Information Science","","","6577715","","","","1","10.1109/RCIS.2013.6577715","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884130880&doi=10.1109%2fRCIS.2013.6577715&partnerID=40&md5=88a729b8e96b24b93297ebc9a4f65b8c","Conference paper","Final","","Scopus","2-s2.0-84884130880"
"Kudelas V.; Polák M.; Nečaský M.; Holubová I.","Kudelas, Vladimír (56342701000); Polák, Marek (7202563514); Nečaský, Martin (24723160000); Holubová, Irena (57195429378)","56342701000; 7202563514; 24723160000; 57195429378","Adapting service interfaces when business processes evolve","2014","Proceedings - International Conference on Research Challenges in Information Science","","","6861062","","","","0","10.1109/RCIS.2014.6861062","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906748620&doi=10.1109%2fRCIS.2014.6861062&partnerID=40&md5=0a26c1d2c86e855e935865a7a3cd8283","Conference paper","Final","","Scopus","2-s2.0-84906748620"
"Calvo R.","Calvo, Rocio (40461115300)","40461115300","Accessible chats for computer supported collaborative learning environments in mobile devices: Doctoral consortium paper","2013","Proceedings - International Conference on Research Challenges in Information Science","","","6577730","","","","8","10.1109/RCIS.2013.6577730","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884134817&doi=10.1109%2fRCIS.2013.6577730&partnerID=40&md5=73ab1cb6cf025571dddfb09d2befad43","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84884134817"
"Köppen V.; Schäler M.; Schröter R.","Köppen, Veit (34877053100); Schäler, Martin (56811189600); Schröter, Reimar (42161869000)","34877053100; 56811189600; 42161869000","Toward variability management to tailor high dimensional index implementations","2014","Proceedings - International Conference on Research Challenges in Information Science","","","6861069","","","","2","10.1109/RCIS.2014.6861069","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906748621&doi=10.1109%2fRCIS.2014.6861069&partnerID=40&md5=90aeaf0c775c85141b0f742537e990e6","Conference paper","Final","","Scopus","2-s2.0-84906748621"
"Ceret E.; Dupuy-Chessa S.; Calvary G.","Ceret, Eric (36520730200); Dupuy-Chessa, Sophie (23469124400); Calvary, Gaelle (35615894200)","36520730200; 23469124400; 35615894200","M2FLEX: A process metamodel for flexibility at runtime","2013","Proceedings - International Conference on Research Challenges in Information Science","","","6577683","","","","2","10.1109/RCIS.2013.6577683","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884141354&doi=10.1109%2fRCIS.2013.6577683&partnerID=40&md5=6d1dc5310e19fd704cda8c02ee8d44cb","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84884141354"
"Houy C.; Sainbuyan K.; Fettke P.; Loos P.","Houy, Constantin (36191671000); Sainbuyan, Khulan (55855447700); Fettke, Peter (55888276100); Loos, Peter (7004044480)","36191671000; 55855447700; 55888276100; 7004044480","Towards automated analysis of fads and trends in information systems research: Concept, implementation and exemplary application in the context of business process management research","2013","Proceedings - International Conference on Research Challenges in Information Science","","","6577717","","","","4","10.1109/RCIS.2013.6577717","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884160425&doi=10.1109%2fRCIS.2013.6577717&partnerID=40&md5=144db25a5651cbf89174ae1ab548b4e0","Conference paper","Final","","Scopus","2-s2.0-84884160425"
"Prat N.","Prat, Nicolas (22734931800)","22734931800","Goal formalization and classification for requirements engineering, fifteen years later","2013","Proceedings - International Conference on Research Challenges in Information Science","","","6577680","","","","4","10.1109/RCIS.2013.6577680","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884140305&doi=10.1109%2fRCIS.2013.6577680&partnerID=40&md5=1ef517381187b385e789d8468c50095a","Conference paper","Final","","Scopus","2-s2.0-84884140305"
"Kuchmann-Beauger N.; Brauer F.; Aufaure M.-A.","Kuchmann-Beauger, Nicolas (41761846900); Brauer, Falk (26029314600); Aufaure, Marie-Aude (15055229300)","41761846900; 26029314600; 15055229300","QUASL: A framework for question answering and its Application to business intelligence","2013","Proceedings - International Conference on Research Challenges in Information Science","","","6577686","","","","8","10.1109/RCIS.2013.6577686","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884164439&doi=10.1109%2fRCIS.2013.6577686&partnerID=40&md5=7086f6a3007218768d8ec856cfd5ae26","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84884164439"
"Gonzalez-Perez C.","Gonzalez-Perez, Cesar (8415398500)","8415398500","Modelling temporality and subjectivity in ConML: Short paper","2013","Proceedings - International Conference on Research Challenges in Information Science","","","6577685","","","","11","10.1109/RCIS.2013.6577685","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884159712&doi=10.1109%2fRCIS.2013.6577685&partnerID=40&md5=fc9c8a276d16865deab6edc35fa3b2e9","Conference paper","Final","","Scopus","2-s2.0-84884159712"
"Ormeno Y.I.; Panach J.I.; Condori-Fernandez N.; Pastor O.","Ormeno, Yeshica Isela (55481971300); Panach, Jose Ignacio (15122711200); Condori-Fernandez, Nelly (6507361130); Pastor, Oscar (6701438651)","55481971300; 15122711200; 6507361130; 6701438651","Towards a proposal to capture usability requirements through guidelines","2013","Proceedings - International Conference on Research Challenges in Information Science","","","6577677","","","","20","10.1109/RCIS.2013.6577677","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884132598&doi=10.1109%2fRCIS.2013.6577677&partnerID=40&md5=4f31444abc92f0011fb419de1d3cef71","Conference paper","Final","","Scopus","2-s2.0-84884132598"
"Faravelon A.; Céret E.","Faravelon, Aurélien (53979657300); Céret, Eric (36520730200)","53979657300; 36520730200","Privacy conscious web apps composition","2014","Proceedings - International Conference on Research Challenges in Information Science","","","6861059","","","","3","10.1109/RCIS.2014.6861059","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906751073&doi=10.1109%2fRCIS.2014.6861059&partnerID=40&md5=a688760e9378b8eb6fd4af87a350c42f","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84906751073"
"Kherbouche O.M.; Ahmad A.; Basson H.","Kherbouche, Oussama Mohammed (55747382400); Ahmad, Adeel (57192646034); Basson, Henri (6603045349)","55747382400; 57192646034; 6603045349","Using model checking to control the structural errors in BPMN models","2013","Proceedings - International Conference on Research Challenges in Information Science","","","6577723","","","","31","10.1109/RCIS.2013.6577723","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884151305&doi=10.1109%2fRCIS.2013.6577723&partnerID=40&md5=29d43a65ae6117eda51fd51da4937537","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84884151305"
"Mallouli S.D.; Assar S.; Souveyet C.","Mallouli, Sana Damak (49964241300); Assar, Saïd (24823848000); Souveyet, Carine (6602414443)","49964241300; 24823848000; 6602414443","Process behavior meta-modeling for the derivation of enactment engines: Poster paper","2014","Proceedings - International Conference on Research Challenges in Information Science","","","6861088","","","","1","10.1109/RCIS.2014.6861088","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906739759&doi=10.1109%2fRCIS.2014.6861088&partnerID=40&md5=f918724ff04b460dd3c4d4cfb48c81fd","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84906739759"
"Boukhebouze M.; Ramdoyal R.; Diakodimitris D.; Sangiorgi U.; Zen M.; Vanderdonckt J.","Boukhebouze, Mohamed (23003206600); Ramdoyal, Ravi (14042428700); Diakodimitris, Dimitri (56342742800); Sangiorgi, Ugo (24328724900); Zen, Mathieu (55800715200); Vanderdonckt, Jean (6603880517)","23003206600; 14042428700; 56342742800; 24328724900; 55800715200; 6603880517","QualiHM: A requirement engineering toolkit for efficient user interface design","2014","Proceedings - International Conference on Research Challenges in Information Science","","","6861056","","","","0","10.1109/RCIS.2014.6861056","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906739751&doi=10.1109%2fRCIS.2014.6861056&partnerID=40&md5=3b65b18251e5fdb8c46d92f3c2c362c0","Conference paper","Final","","Scopus","2-s2.0-84906739751"
"Stattner E.","Stattner, Erick (36521691600)","36521691600","Link formation in a telecommunication network","2014","Proceedings - International Conference on Research Challenges in Information Science","","","6861065","","","","1","10.1109/RCIS.2014.6861065","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906751064&doi=10.1109%2fRCIS.2014.6861065&partnerID=40&md5=b9b2007ec12548bda8db2090b0519925","Conference paper","Final","","Scopus","2-s2.0-84906751064"
"Molnar W.A.; Korhonen J.J.","Molnar, Wolfgang A. (23668694200); Korhonen, Janne J. (35148121700)","23668694200; 35148121700","Research paradigms and topics in Enterprise Engineering analysis of recent conferences and workshops","2014","Proceedings - International Conference on Research Challenges in Information Science","","","6861071","","","","5","10.1109/RCIS.2014.6861071","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906751581&doi=10.1109%2fRCIS.2014.6861071&partnerID=40&md5=2a77ef29b5455cd3f76ab39479598b7d","Conference paper","Final","","Scopus","2-s2.0-84906751581"
"Chakroun C.; Bellatreche L.; Ait-Ameur Y.; Berkani N.; Jean S.","Chakroun, Chedlia (45561121700); Bellatreche, Ladjel (15073752300); Ait-Ameur, Yamine (6602220813); Berkani, Nabila (55443324100); Jean, Stephane (15136037000)","45561121700; 15073752300; 6602220813; 55443324100; 15136037000","Be careful when designing semantic databases: Data and concepts redundancy","2013","Proceedings - International Conference on Research Challenges in Information Science","","","6577692","","","","2","10.1109/RCIS.2013.6577692","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884158852&doi=10.1109%2fRCIS.2013.6577692&partnerID=40&md5=588055b2d4f4a2933af9f5e5712c40b9","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84884158852"
"El Hamlaoui M.; Ebersold S.; Coulette B.; Nassar M.; Anwar A.","El Hamlaoui, Mahmoud (55917205200); Ebersold, Sophie (25640661100); Coulette, Bernard (6506069586); Nassar, Mahmoud (36829597800); Anwar, Adil (25640492500)","55917205200; 25640661100; 6506069586; 36829597800; 25640492500","Heterogeneous models matching for consistency management","2014","Proceedings - International Conference on Research Challenges in Information Science","","","6861074","","","","7","10.1109/RCIS.2014.6861074","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906751582&doi=10.1109%2fRCIS.2014.6861074&partnerID=40&md5=24df7be74c52394ea7231715c49b9680","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84906751582"
"Martínez D.R.; López O.P.","Martínez, David Roldán (25927335600); López, Oscar Pastor (6701438651)","25927335600; 6701438651","An integration architecture framework for e-genomics services","2014","Proceedings - International Conference on Research Challenges in Information Science","","","6861063","","","","1","10.1109/RCIS.2014.6861063","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906751065&doi=10.1109%2fRCIS.2014.6861063&partnerID=40&md5=d30022520dcba62ba78873fcde72abca","Conference paper","Final","","Scopus","2-s2.0-84906751065"
"Stattner E.; Eugenie R.; Collard M.","Stattner, Erick (36521691600); Eugenie, Reynald (56736913800); Collard, Martine (25633693300)","36521691600; 56736913800; 25633693300","How do we spread on Twitter?","2015","Proceedings - International Conference on Research Challenges in Information Science","2015-June","June","7128894","334","341","7","5","10.1109/RCIS.2015.7128894","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937888081&doi=10.1109%2fRCIS.2015.7128894&partnerID=40&md5=b3b0a41c6558634897afc7477f4a8eae","Conference paper","Final","","Scopus","2-s2.0-84937888081"
"Chatzoudes D.; Chatzoglou P.","Chatzoudes, Dimitrios (36781805800); Chatzoglou, Prodromos (35608233500)","36781805800; 35608233500","Supply Chain Integration (SCI) measured from an information sharing perspective: Examining its impact on business success","2015","Proceedings - International Conference on Research Challenges in Information Science","2015-June","June","7128863","52","63","11","5","10.1109/RCIS.2015.7128863","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937933530&doi=10.1109%2fRCIS.2015.7128863&partnerID=40&md5=c300f6eea458d19ad354da2a9c7b9255","Conference paper","Final","","Scopus","2-s2.0-84937933530"
