"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Blake G.; Saidi A.G.","Blake, Geoffrey (59799969600); Saidi, Ali G. (56905269000)","59799969600; 56905269000","Where does the time go? characterizing tail latency in memcached","2015","ISPASS 2015 - IEEE International Symposium on Performance Analysis of Systems and Software","","","7095781","21","31","10","11","10.1109/ISPASS.2015.7095781","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937501641&doi=10.1109%2fISPASS.2015.7095781&partnerID=40&md5=d8caf0bc32950870afd86a16e0213d0a","Conference paper","Final","","Scopus","2-s2.0-84937501641"
"Chatzidimitriou A.; Gizopoulos D.","Chatzidimitriou, Athanasios (57188684229); Gizopoulos, Dimitris (7003353589)","57188684229; 7003353589","Anatomy of microarchitecture-level reliability assessment: Throughput and accuracy","2016","ISPASS 2016 - International Symposium on Performance Analysis of Systems and Software","","","7482075","69","78","9","35","10.1109/ISPASS.2016.7482075","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978732532&doi=10.1109%2fISPASS.2016.7482075&partnerID=40&md5=920cda2db7e653c6824d5132a992285f","Conference paper","Final","","Scopus","2-s2.0-84978732532"
"Brown M.K.; Yannes Z.; Lustig M.; Sanati M.; McKee S.A.; Tyson G.S.; Reinhardt S.K.","Brown, Martin K. (57197409626); Yannes, Zachary (57190247947); Lustig, Michael (57190250129); Sanati, Mazdak (57190253445); McKee, Sally A. (7102278302); Tyson, Gary S. (7004371079); Reinhardt, Steven K. (7005858922)","57197409626; 57190247947; 57190250129; 57190253445; 7102278302; 7004371079; 7005858922","Agave: A benchmark suite for exploring the complexities of the Android software stack","2016","ISPASS 2016 - International Symposium on Performance Analysis of Systems and Software","","","7482089","157","158","1","1","10.1109/ISPASS.2016.7482089","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978734159&doi=10.1109%2fISPASS.2016.7482089&partnerID=40&md5=a832a4fbeb4a598b51f885d1784f8f1c","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84978734159"
"Thomas R.; Sedaghati N.; Teodorescu R.","Thomas, Renji (55481795600); Sedaghati, Naser (54948904700); Teodorescu, Radu (18435028500)","55481795600; 54948904700; 18435028500","EmerGPU: Understanding and mitigating resonance-induced voltage noise in GPU architectures","2016","ISPASS 2016 - International Symposium on Performance Analysis of Systems and Software","","","7482076","79","89","10","17","10.1109/ISPASS.2016.7482076","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978722297&doi=10.1109%2fISPASS.2016.7482076&partnerID=40&md5=e69989cbad5e048cd95742b896be954e","Conference paper","Final","","Scopus","2-s2.0-84978722297"
"Pestel S.D.; Eyerman S.; Eeckhout L.","Pestel, Sander De (56728460100); Eyerman, Stijn (15057619900); Eeckhout, Lieven (6602199755)","56728460100; 15057619900; 6602199755","Micro-architecture independent branch behavior characterization","2015","ISPASS 2015 - IEEE International Symposium on Performance Analysis of Systems and Software","","","7095792","135","144","9","9","10.1109/ISPASS.2015.7095792","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937501087&doi=10.1109%2fISPASS.2015.7095792&partnerID=40&md5=64ac878e31f0439d205578a7ddc242f8","Conference paper","Final","","Scopus","2-s2.0-84937501087"
"Papamichael M.K.; Cakir C.; Suny C.; Cheny C.-H.O.; Ho J.C.; Mai K.; Pehy L.-S.; Stojanovic V.","Papamichael, Michael K. (24475238500); Cakir, Cagla (53879505600); Suny, Chen (56728867900); Cheny, Chia-Hsin Owen (56728729300); Ho, James C. (56727316400); Mai, Ken (7102753182); Pehy, Li-Shiuan (56728745300); Stojanovic, Vladimir (57200342065)","24475238500; 53879505600; 56728867900; 56728729300; 56727316400; 7102753182; 56728745300; 57200342065","DELPHI: A framework for RTL-based architecture design evaluation using DSENT models","2015","ISPASS 2015 - IEEE International Symposium on Performance Analysis of Systems and Software","","","7095780","11","20","9","3","10.1109/ISPASS.2015.7095780","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937422951&doi=10.1109%2fISPASS.2015.7095780&partnerID=40&md5=e27930c8e363634c2f731ba85e6c1360","Conference paper","Final","","Scopus","2-s2.0-84937422951"
"Klenk B.; Oden L.; Froning H.","Klenk, Benjamin (56285709900); Oden, Lena (55559057300); Froning, Holger (57094821900)","56285709900; 55559057300; 57094821900","Analyzing communication models for distributed thread-collaborative processors in terms of energy and time","2015","ISPASS 2015 - IEEE International Symposium on Performance Analysis of Systems and Software","","","7095817","318","327","9","10","10.1109/ISPASS.2015.7095817","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937458594&doi=10.1109%2fISPASS.2015.7095817&partnerID=40&md5=f498dd3c56fe32d1d32e0d0eb5db942b","Conference paper","Final","","Scopus","2-s2.0-84937458594"
"Laurenzano M.A.; Tiwari A.; Cauble-Chantrenne A.; Jundt A.; Ward W.A., Jr.; Campbell R.; Carrington L.","Laurenzano, Michael A. (57205699112); Tiwari, Ananta (15137171100); Cauble-Chantrenne, Allyson (57190254871); Jundt, Adam (55342738300); Ward, William A. (16069607800); Campbell, Roy (8637810500); Carrington, Laura (15135238300)","57205699112; 15137171100; 57190254871; 55342738300; 16069607800; 8637810500; 15135238300","Characterization and bottleneck analysis of a 64-bit ARMv8 platform","2016","ISPASS 2016 - International Symposium on Performance Analysis of Systems and Software","","","7482072","36","45","9","16","10.1109/ISPASS.2016.7482072","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978676908&doi=10.1109%2fISPASS.2016.7482072&partnerID=40&md5=f8e7abbb6729abf9403155b8e3ecba2d","Conference paper","Final","","Scopus","2-s2.0-84978676908"
"Chen J.; Clapp R.M.","Chen, Jian (56727026100); Clapp, Russell M. (56727879800)","56727026100; 56727879800","Critical-path candidates: Scalable performance modeling for MPI workloads","2015","ISPASS 2015 - IEEE International Symposium on Performance Analysis of Systems and Software","","","7095779","1","10","9","13","10.1109/ISPASS.2015.7095779","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937434560&doi=10.1109%2fISPASS.2015.7095779&partnerID=40&md5=f2af426e46c2f5b94fe0da8dc6ecb980","Conference paper","Final","","Scopus","2-s2.0-84937434560"
"Lahiri K.; Kunnoth S.","Lahiri, Kanishka (57217520962); Kunnoth, Subhash (57195358191)","57217520962; 57195358191","Fast IPC estimation for performance projections using proxy suites and decision trees","2017","ISPASS 2017 - IEEE International Symposium on Performance Analysis of Systems and Software","","","7975272","77","86","9","3","10.1109/ISPASS.2017.7975272","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027438626&doi=10.1109%2fISPASS.2017.7975272&partnerID=40&md5=6fa2253882f5bbb78d27bfd3d3e9e16a","Conference paper","Final","","Scopus","2-s2.0-85027438626"
"Lee B.C.","Lee, Benjamin C. (14625227800)","14625227800","Message from the general chair","2015","ISPASS 2015 - IEEE International Symposium on Performance Analysis of Systems and Software","","","7095776","vi","","","0","10.1109/ISPASS.2015.7095776","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937485519&doi=10.1109%2fISPASS.2015.7095776&partnerID=40&md5=c96013d401f88339e68f9900c5128da3","Editorial","Final","","Scopus","2-s2.0-84937485519"
"Alsop J.; Sinclair M.D.; Komuravelli R.; Adve S.V.","Alsop, Johnathan (57156151200); Sinclair, Matthew D. (58347058900); Komuravelli, Rakesh (35113429600); Adve, Sarita V. (7003497040)","57156151200; 58347058900; 35113429600; 7003497040","GSI: A GPU Stall Inspector to characterize the sources of memory stalls for tightly coupled GPUs","2016","ISPASS 2016 - International Symposium on Performance Analysis of Systems and Software","","","7482092","172","182","10","7","10.1109/ISPASS.2016.7482092","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978715176&doi=10.1109%2fISPASS.2016.7482092&partnerID=40&md5=ba6468ac290f43012630f82c8bdc3603","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84978715176"
"Halpern M.; Zhu Y.; Peri R.; Reddi V.J.","Halpern, Matthew (56559439200); Zhu, Yuhao (36455271900); Peri, Ramesh (18434681300); Reddi, Vijay Janapa (8977946300)","56559439200; 36455271900; 18434681300; 8977946300","Mosaic: Cross-platform user-interaction record and replay for the fragmented android ecosystem","2015","ISPASS 2015 - IEEE International Symposium on Performance Analysis of Systems and Software","","","7095807","215","224","9","63","10.1109/ISPASS.2015.7095807","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937510476&doi=10.1109%2fISPASS.2015.7095807&partnerID=40&md5=c24db3eaa3e2b8b947bc4f2013869625","Conference paper","Final","","Scopus","2-s2.0-84937510476"
"Moshovos A.","Moshovos, Andreas (6603721033)","6603721033","Message from the program chair","2016","ISPASS 2016 - International Symposium on Performance Analysis of Systems and Software","","","7482066","vii","","","0","10.1109/ISPASS.2016.7482066","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978641626&doi=10.1109%2fISPASS.2016.7482066&partnerID=40&md5=cfe770f4927a13b3b94d6e512614837f","Editorial","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-84978641626"
"Nilakantan S.; Sangaiah K.; More A.; Salvadory G.; Taskin B.; Hempstead M.","Nilakantan, Siddharth (54393952900); Sangaiah, Karthik (54394228000); More, Ankit (36069351700); Salvadory, Giordano (57218847317); Taskin, Baris (57207606909); Hempstead, Mark (22966997700)","54393952900; 54394228000; 36069351700; 57218847317; 57207606909; 22966997700","Synchrotrace: Synchronization-aware architecture-agnostic traces for light-weight multicore simulation","2015","ISPASS 2015 - IEEE International Symposium on Performance Analysis of Systems and Software","","","7095813","278","287","9","19","10.1109/ISPASS.2015.7095813","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937509487&doi=10.1109%2fISPASS.2015.7095813&partnerID=40&md5=163b46ebd650bded48751a62d9d1dd77","Conference paper","Final","","Scopus","2-s2.0-84937509487"
"Grass T.; Rico A.; Casas M.; Moreto M.; Ayguadé E.","Grass, Thomas (55925212100); Rico, Alejandro (26031069900); Casas, Marc (23392160300); Moreto, Miquel (57153699400); Ayguadé, Eduard (7003451410)","55925212100; 26031069900; 23392160300; 57153699400; 7003451410","TaskPoint: Sampled simulation of task-based programs","2016","ISPASS 2016 - International Symposium on Performance Analysis of Systems and Software","","","7482104","296","306","10","15","10.1109/ISPASS.2016.7482104","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978768141&doi=10.1109%2fISPASS.2016.7482104&partnerID=40&md5=6fd6fac52dc5c9a9eb02a7dbe398100b","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84978768141"
"Giefers H.; Staar P.; Bekas C.; Hagleitner C.","Giefers, Heiner (25627624300); Staar, Peter (45561795700); Bekas, Costas (6506677238); Hagleitner, Christoph (57203998245)","25627624300; 45561795700; 6506677238; 57203998245","Analyzing the energy-efficiency of sparse matrix multiplication on heterogeneous systems: A comparative study of GPU, Xeon Phi and FPGA","2016","ISPASS 2016 - International Symposium on Performance Analysis of Systems and Software","","","7482073","46","56","10","20","10.1109/ISPASS.2016.7482073","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978634383&doi=10.1109%2fISPASS.2016.7482073&partnerID=40&md5=7393676810ad7739cf1a8f972a58ac14","Conference paper","Final","","Scopus","2-s2.0-84978634383"
"Liu Y.; Cox G.; Deng Q.; Draper S.C.; Bianchini R.","Liu, Yanpei (59855909600); Cox, Guilherme (35279322200); Deng, Qingyuan (37055353600); Draper, Stark C. (7004553207); Bianchini, Ricardo (7006939544)","59855909600; 35279322200; 37055353600; 7004553207; 7006939544","FastCap: An efficient and fair algorithm for power capping in many-core systems","2016","ISPASS 2016 - International Symposium on Performance Analysis of Systems and Software","","","7482074","57","68","11","22","10.1109/ISPASS.2016.7482074","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978782726&doi=10.1109%2fISPASS.2016.7482074&partnerID=40&md5=45ccf5bdaba9aa8574d692bda64d04ed","Conference paper","Final","","Scopus","2-s2.0-84978782726"
"Ju M.; Kim H.; Kim S.","Ju, Minho (57189647581); Kim, Hyeonggyu (57189646886); Kim, Soontae (55978339900)","57189647581; 57189646886; 55978339900","MofySim: A mobile full-system simulation framework for energy consumption and performance analysis","2016","ISPASS 2016 - International Symposium on Performance Analysis of Systems and Software","","","7482099","245","254","9","15","10.1109/ISPASS.2016.7482099","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978708632&doi=10.1109%2fISPASS.2016.7482099&partnerID=40&md5=90952710a378078f7d60be46b46462fd","Conference paper","Final","","Scopus","2-s2.0-84978708632"
"Sakalis C.; Leonardsson C.; Kaxiras S.; Ros A.","Sakalis, Christos (56993803800); Leonardsson, Carl (55170773000); Kaxiras, Stefanos (6602991517); Ros, Alberto (8889908300)","56993803800; 55170773000; 6602991517; 8889908300","Splash-3: A properly synchronized benchmark suite for contemporary research","2016","ISPASS 2016 - International Symposium on Performance Analysis of Systems and Software","","","7482078","101","111","10","101","10.1109/ISPASS.2016.7482078","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978732268&doi=10.1109%2fISPASS.2016.7482078&partnerID=40&md5=42403267838638e2aab3f89923aaf6fa","Conference paper","Final","","Scopus","2-s2.0-84978732268"
"Tan X.; Bosch J.; Jiménez-González D.; Álvarez-Martínez C.; Ayguadé E.; Valero M.","Tan, Xubin (36678236700); Bosch, Jaume (59042303900); Jiménez-González, Daniel (6506848420); Álvarez-Martínez, Carlos (35100107000); Ayguadé, Eduard (7003451410); Valero, Mateo (24475914200)","36678236700; 59042303900; 6506848420; 35100107000; 7003451410; 24475914200","Performance analysis of a hardware accelerator of dependence management for task-based dataflow programming models","2016","ISPASS 2016 - International Symposium on Performance Analysis of Systems and Software","","","7482097","225","234","9","10","10.1109/ISPASS.2016.7482097","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978640763&doi=10.1109%2fISPASS.2016.7482097&partnerID=40&md5=6d444ae623ffdaf315c51d816f451b44","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84978640763"
"Felter W.; Ferreira A.; Rajamony R.; Rubio J.","Felter, Wes (8091834600); Ferreira, Alexandre (14832613200); Rajamony, Ram (6603613308); Rubio, Juan (7202580511)","8091834600; 14832613200; 6603613308; 7202580511","An updated performance comparison of virtual machines and Linux containers","2015","ISPASS 2015 - IEEE International Symposium on Performance Analysis of Systems and Software","","","7095802","171","172","1","735","10.1109/ISPASS.2015.7095802","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937435024&doi=10.1109%2fISPASS.2015.7095802&partnerID=40&md5=8f6a0996b26e08c6d457ccb23c20bf57","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84937435024"
"Luo H.; Brock J.; Li P.; Ding C.; Ye C.","Luo, Hao (55637514000); Brock, Jacob (55967294500); Li, Pengcheng (56025872400); Ding, Chen (7202622045); Ye, Chencheng (36538360600)","55637514000; 55967294500; 56025872400; 7202622045; 36538360600","Compositional model of coherence and NUMA effects for optimizing thread and data placement","2016","ISPASS 2016 - International Symposium on Performance Analysis of Systems and Software","","","7482086","151","152","1","10","10.1109/ISPASS.2016.7482086","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978680211&doi=10.1109%2fISPASS.2016.7482086&partnerID=40&md5=0d1f428b7833914936ec8f62e1e9a059","Conference paper","Final","","Scopus","2-s2.0-84978680211"
"Farmahini-Farahani A.; Kim N.S.; Morrow K.","Farmahini-Farahani, Amin (22034429800); Kim, Nam Sung (35176068600); Morrow, Katherine (56039030000)","22034429800; 35176068600; 56039030000","Energy-efficient reconfigurable cache architectures for accelerator-enabled embedded systems","2014","ISPASS 2014 - IEEE International Symposium on Performance Analysis of Systems and Software","","","6844485","211","220","9","3","10.1109/ISPASS.2014.6844485","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904470871&doi=10.1109%2fISPASS.2014.6844485&partnerID=40&md5=982c93adfd3c3373a0a37d7e97b6a163","Conference paper","Final","","Scopus","2-s2.0-84904470871"
"Jong R.D.; Hansson A.","Jong, Rene De (57190260132); Hansson, Andreas (35262311900)","57190260132; 35262311900","A full-system approach to analyze the impact of next-generation mobile flash storage","2015","ISPASS 2015 - IEEE International Symposium on Performance Analysis of Systems and Software","","","7095809","235","244","9","1","10.1109/ISPASS.2015.7095809","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937510085&doi=10.1109%2fISPASS.2015.7095809&partnerID=40&md5=69186c7be74dabd3cdb0ae74b0cc8d1b","Conference paper","Final","","Scopus","2-s2.0-84937510085"
"Oxman G.; Weiss S.","Oxman, Gadi (54978656000); Weiss, Shlomo (7403677580)","54978656000; 7403677580","DNOC: An accurate and fast virtual channel and deflection routing network-on-chip simulator","2015","ISPASS 2015 - IEEE International Symposium on Performance Analysis of Systems and Software","","","7095805","193","202","9","1","10.1109/ISPASS.2015.7095805","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937510086&doi=10.1109%2fISPASS.2015.7095805&partnerID=40&md5=fd9c3932ad0ac29a526297cd639d6466","Conference paper","Final","","Scopus","2-s2.0-84937510086"
"Kim H.; Nam H.; Jung W.; Lee J.","Kim, Heehoon (57195359918); Nam, Hyoungwook (57195361024); Jung, Wookeun (56147108900); Lee, Jaejin (7601484232)","57195359918; 57195361024; 56147108900; 7601484232","Performance analysis of CNN frameworks for GPUs","2017","ISPASS 2017 - IEEE International Symposium on Performance Analysis of Systems and Software","","","7975270","55","64","9","99","10.1109/ISPASS.2017.7975270","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027458130&doi=10.1109%2fISPASS.2017.7975270&partnerID=40&md5=132e493f6234d453d078e9a7cbc70ff4","Conference paper","Final","","Scopus","2-s2.0-85027458130"
"Tselonis S.; Gizopoulos D.","Tselonis, Sotiris (55877115400); Gizopoulos, Dimitris (7003353589)","55877115400; 7003353589","GUFI: A framework for GPUs reliability assessment","2016","ISPASS 2016 - International Symposium on Performance Analysis of Systems and Software","","","7482077","90","100","10","53","10.1109/ISPASS.2016.7482077","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978761937&doi=10.1109%2fISPASS.2016.7482077&partnerID=40&md5=16c57206752319941f5b03f0d2920b56","Conference paper","Final","","Scopus","2-s2.0-84978761937"
"Vallero A.; Di Carlo S.; Tselonis S.; Gizopoulos D.","Vallero, Alessandro (56341198800); Di Carlo, Stefano (7004079458); Tselonis, Sotiris (55877115400); Gizopoulos, Dimitris (7003353589)","56341198800; 7004079458; 55877115400; 7003353589","Microarchitecture level reliability comparison of modern GPU designs: First findings","2017","ISPASS 2017 - IEEE International Symposium on Performance Analysis of Systems and Software","","","7975280","129","130","1","5","10.1109/ISPASS.2017.7975280","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027459445&doi=10.1109%2fISPASS.2017.7975280&partnerID=40&md5=a3b8a6ca8300f3530276c6016120d90b","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85027459445"
"Yount C.; Patil H.; Islam M.S.; Srikanth A.","Yount, Charles (6508017336); Patil, Harish (55392175000); Islam, Mohammad S. (59032365400); Srikanth, Aditya (55386191300)","6508017336; 55392175000; 59032365400; 55386191300","Graph-matching-based simulation-region selection for multiple binaries","2015","ISPASS 2015 - IEEE International Symposium on Performance Analysis of Systems and Software","","","7095784","52","61","9","11","10.1109/ISPASS.2015.7095784","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937459580&doi=10.1109%2fISPASS.2015.7095784&partnerID=40&md5=4f3e07775f7f625f0cfbd14034eb415d","Conference paper","Final","","Scopus","2-s2.0-84937459580"
"Andersch M.; Lucas J.; Lvlvarez-Mesa M.A.; Juurlink B.","Andersch, Michael (55100745500); Lucas, Jan (55516179000); Lvlvarez-Mesa, Mauricio A. (56728908900); Juurlink, Ben (7006515698)","55100745500; 55516179000; 56728908900; 7006515698","On latency in GPU throughput microarchitectures","2015","ISPASS 2015 - IEEE International Symposium on Performance Analysis of Systems and Software","","","7095801","169","170","1","12","10.1109/ISPASS.2015.7095801","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937419885&doi=10.1109%2fISPASS.2015.7095801&partnerID=40&md5=17c999158c939952314a01b891ee0fce","Conference paper","Final","","Scopus","2-s2.0-84937419885"
"Chowdhury R.B.R.; Kannepalli A.K.; Ku S.; Rotenberg E.","Chowdhury, Rangeen Basu Roy (57190260679); Kannepalli, Anil K. (57190248487); Ku, Sungkwan (57190250730); Rotenberg, Eric (7006230673)","57190260679; 57190248487; 57190250730; 7006230673","AnyCore: A synthesizable RTL model for exploring and fabricating adaptive superscalar cores","2016","ISPASS 2016 - International Symposium on Performance Analysis of Systems and Software","","","7482096","214","224","10","14","10.1109/ISPASS.2016.7482096","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978651925&doi=10.1109%2fISPASS.2016.7482096&partnerID=40&md5=cc58317e9ee1d1cc5b842987c23a77bf","Conference paper","Final","","Scopus","2-s2.0-84978651925"
"Alipour M.; Carlson T.E.; Kaxiras S.","Alipour, Mehdi (57197574267); Carlson, Trevor E. (26424942200); Kaxiras, Stefanos (6602991517)","57197574267; 26424942200; 6602991517","A taxonomy of out-of-order instruction commit","2017","ISPASS 2017 - IEEE International Symposium on Performance Analysis of Systems and Software","","","7975283","135","136","1","0","10.1109/ISPASS.2017.7975283","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027459843&doi=10.1109%2fISPASS.2017.7975283&partnerID=40&md5=370a6ae79cf14038148de8ceffe78e81","Conference paper","Final","","Scopus","2-s2.0-85027459843"
"Kestor G.; Gioiosa R.; Chavarrla-Miranda D.","Kestor, Gokcen (37081153700); Gioiosa, Roberto (23481767800); Chavarrla-Miranda, Daniel (22833262100)","37081153700; 23481767800; 22833262100","Prometheus: Scalable and accurate emulation of task-based applications on many-core systems","2015","ISPASS 2015 - IEEE International Symposium on Performance Analysis of Systems and Software","","","7095816","308","317","9","6","10.1109/ISPASS.2015.7095816","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937468616&doi=10.1109%2fISPASS.2015.7095816&partnerID=40&md5=31968371a83a1f0da7475349940a7668","Conference paper","Final","","Scopus","2-s2.0-84937468616"
"Abel A.; Reineke J.","Abel, Andreas (7004484386); Reineke, Jan (21741533900)","7004484386; 21741533900","Reverse engineering of cache replacement policies in Intel microprocessors and their evaluation","2014","ISPASS 2014 - IEEE International Symposium on Performance Analysis of Systems and Software","","","6844475","141","142","1","30","10.1109/ISPASS.2014.6844475","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904515634&doi=10.1109%2fISPASS.2014.6844475&partnerID=40&md5=aec04c0d6f1a6e1c5c963d8ee36c8425","Conference paper","Final","","Scopus","2-s2.0-84904515634"
"Southern G.; Renau J.","Southern, Gabriel (55347449000); Renau, Jose (6602507801)","55347449000; 6602507801","Analysis of PARSEC workload scalability","2016","ISPASS 2016 - International Symposium on Performance Analysis of Systems and Software","","","7482081","133","142","9","23","10.1109/ISPASS.2016.7482081","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978732551&doi=10.1109%2fISPASS.2016.7482081&partnerID=40&md5=1b119e909e378a1f5fd6fbb5c778fdc9","Conference paper","Final","","Scopus","2-s2.0-84978732551"
"Vesely J.; Basu A.; Oskin M.; Loh G.H.; Bhattacharjee A.","Vesely, Jan (57195129260); Basu, Arkaprava (24469737700); Oskin, Mark (6603767025); Loh, Gabriel H. (6603693507); Bhattacharjee, Abhishek (7102556898)","57195129260; 24469737700; 6603767025; 6603693507; 7102556898","Observations and opportunities in architecting shared virtual memory for heterogeneous systems","2016","ISPASS 2016 - International Symposium on Performance Analysis of Systems and Software","","","7482091","161","171","10","80","10.1109/ISPASS.2016.7482091","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978696591&doi=10.1109%2fISPASS.2016.7482091&partnerID=40&md5=8f929cbe8ce5b09dbb317c79ba52dcac","Conference paper","Final","","Scopus","2-s2.0-84978696591"
"Lockhart D.; Ilbeyi B.; Batten C.","Lockhart, Derek (14045348700); Ilbeyi, Berkin (36195539000); Batten, Christopher (6603641114)","14045348700; 36195539000; 6603641114","Pydgin: Generating fast instruction set simulators from simple architecture descriptions with meta-tracing JIT compilers","2015","ISPASS 2015 - IEEE International Symposium on Performance Analysis of Systems and Software","","","7095811","256","267","11","11","10.1109/ISPASS.2015.7095811","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937468619&doi=10.1109%2fISPASS.2015.7095811&partnerID=40&md5=d2aa59ba787fc5348011aecf2a4b8327","Conference paper","Final","","Scopus","2-s2.0-84937468619"
"Shahidi N.; Arjomand M.; Sivasubramaniam A.; Kandemir M.T.; Das C.","Shahidi, Narges (56721020800); Arjomand, Mohammad (26648114300); Sivasubramaniam, Anand (7004044420); Kandemir, Mahmut T. (35549787100); Das, Chita (7201851990)","56721020800; 26648114300; 7004044420; 35549787100; 7201851990","Storage consolidation: Not always a panacea, but can we ease the pain?","2016","ISPASS 2016 - International Symposium on Performance Analysis of Systems and Software","","","7482090","159","160","1","1","10.1109/ISPASS.2016.7482090","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978634409&doi=10.1109%2fISPASS.2016.7482090&partnerID=40&md5=a2731be4aaf915228331a7a9d2c0608a","Conference paper","Final","","Scopus","2-s2.0-84978634409"
"De Supinski B.R.","De Supinski, Bronis R. (6508188888)","6508188888","Message from the program chair","2017","ISPASS 2017 - IEEE International Symposium on Performance Analysis of Systems and Software","","","7975262","vi","","","0","10.1109/ISPASS.2017.7975262","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027447362&doi=10.1109%2fISPASS.2017.7975262&partnerID=40&md5=9f448e612b3b867c64503dbf0b250c50","Editorial","Final","","Scopus","2-s2.0-85027447362"
"Malik M.; Sasan A.; Joshi R.; Rafatirah S.; Homayoun H.","Malik, Maria (56828711600); Sasan, Avesta (35096442800); Joshi, Rajiv (57203050914); Rafatirah, Setareh (57188843113); Homayoun, Houman (57203078254)","56828711600; 35096442800; 57203050914; 57188843113; 57203078254","Characterizing Hadoop applications on microservers for performance and energy efficiency optimizations","2016","ISPASS 2016 - International Symposium on Performance Analysis of Systems and Software","","","7482087","153","154","1","16","10.1109/ISPASS.2016.7482087","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978763836&doi=10.1109%2fISPASS.2016.7482087&partnerID=40&md5=9602109d23c84dfd77af0c8e737ff504","Conference paper","Final","","Scopus","2-s2.0-84978763836"
"Qian J.; Li D.; Srisa-An W.; Jiang H.; Seth S.","Qian, Junjie (56295163900); Li, Du (59832258700); Srisa-An, Witawas (6603394806); Jiang, Hong (55832716900); Seth, Sharad (7102840208)","56295163900; 59832258700; 6603394806; 55832716900; 7102840208","Factors affecting scalability of multithreaded Java applications on manycore systems","2015","ISPASS 2015 - IEEE International Symposium on Performance Analysis of Systems and Software","","","7095800","167","168","1","3","10.1109/ISPASS.2015.7095800","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937431114&doi=10.1109%2fISPASS.2015.7095800&partnerID=40&md5=930b4b8c3093b09866308b552cfc14e8","Conference paper","Final","","Scopus","2-s2.0-84937431114"
"Rzayev T.; Albonesi D.H.; Guimbretière F.; Manohar R.; Kihm J.","Rzayev, Tayyar (55037274200); Albonesi, David H. (6701368270); Guimbretière, Fraņcois (6508204254); Manohar, Rajit (7004181876); Kihm, Jaeyeon (36727682900)","55037274200; 6701368270; 6508204254; 7004181876; 36727682900","Toolbox for exploration of energy-efficient event processors for human-computer interaction","2017","ISPASS 2017 - IEEE International Symposium on Performance Analysis of Systems and Software","","","7975289","173","184","11","0","10.1109/ISPASS.2017.7975289","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027447233&doi=10.1109%2fISPASS.2017.7975289&partnerID=40&md5=e3c3486cd1584ffad340bf777fba07ab","Conference paper","Final","","Scopus","2-s2.0-85027447233"
